indic_id,chapter,page,paragraph
AR6_WG1_11_26,11,49,"Different generations of CMIP models have improved over time, though quite modestly (Flato et al., 2013; Watterson et al., 2014). Improvements in the representation of the magnitude of the Expert Team on Climate Change Detection and INDICES (ETCCDI) in CMIP5 over CMIP3 (Sillmann et al., 2013a; Chen and Sun, 2015a) have been attributed to higher resolution, as higher-resolution models represent smaller areas at individual grid boxes. Additionally, the spatial distribution of extreme rainfall simulated by high-resolution"
AR6_WG1_11_27,11,50,"In general, there is high confidence that historical simulations by CMIP5 and CMIP6 models of similar horizontal resolutions are interchangeable in their performance in simulating the observed climatology of extreme precipitation. Studies using regional climate models (RCMs), for example, CORDEX (Giorgi et al., 2009) over Africa (Dosio et al., 2015; Klutse et al., 2016; Pinto et al., 2016; Gibba et al., 2019), Australia, East Asia (Park et al., 2016), Europe (Prein et al., 2016a; Fantini et al., 2018), and parts of North America (Diaconescu et al., 2018) suggest that extreme rainfall events are better captured in RCMs compared to their host GCMs due to their ability to address regional characteristics, for example, topography and coastlines. However, CORDEX simulations do not show good skill over South Asia for heavy precipitation, and do not add value with respect to their GCM source of boundary conditions (Mishra et al., 2014b; S. Singh et al., 2017). The evaluation of models in simulating regional processes is discussed in detail in Section 10.3.3.4. The high-resolution simulation of mid-latitude winter extreme precipitation over land is of similar magnitude to point observations. Simulation of summer extreme precipitation has a large bias when compared with observations at the same spatial scale. Simulated extreme precipitation in the tropics also appears to be too large, INDICating possible deficiencies in the parametrization of cumulus convection at this resolution. Indeed, precipitation distributions at both daily and sub-daily time scales are much improved with a convection-permitting model (Belušić et al., 2020) over Western Africa (Berthou et al., 2019b), East Africa (Finney et al., 2019), North America and Canada (Cannon and Innocenti, 2019; Innocenti et al., 2019) and over Belgium in Europe (Vanden Broucke et al., 2019)."
AR6_WG1_11_28,11,50,"Since AR5 there has been new and robust evidence and improved understanding of human influence on extreme precipitation. In particular, detection and attribution analyses have provided consistent and robust evidence of human influence on extreme precipitation of one- and five-day durations at global to continental scales. The observed increases in Rx1day and Rx5day over the Northern Hemisphere land area during 1951–2005 can be attributed to the effect of combined anthropogenic forcing, including greenhouse gases and anthropogenic aerosols, as simulated by CMIP5 models and the rate of intensification with regard to warming is consistent with C-C scaling (Zhang et al., 2013). This is confirmed to be robust when an additional nine years of observational data and the CMIP6 model simulations were used (Cross-Chapter Box 3.2, Figure 1; Paik et al., 2020). The influence of greenhouse gases is attributed as the dominant contributor to the observed intensification. The global average of Rx1day in the observations is consistent with simulations by both CMIP5 and CMIP6 models under anthropogenic forcing, but not under natural forcing (Cross-Chapter Box 3.2, Figure 1). The observed increase in the fraction of annual total precipitation falling into the top fifth or top first percentiles of daily precipitation can also be attributed to human influence at the global scale (Dong et al., 2021). The CMIP5 models were able to capture the fraction of land experiencing a strong intensification of heavy precipitation during 1960–2010 under anthropogenic forcing, but not in unforced simulations (Fischer et al., 2014). But the models underestimated the observed trends (Borodina et al., 2017a). Human influence also significantly contributed to the historical changes in record-breaking one-day precipitation (Shiogama et al., 2016). There is also limited evidence of the influences of natural forcing. Substantial reductions in Rx5day and Simple Daily Intensity INDEX (SDII) for daily precipitation intensity over the global summer monsoon regions occurred during 1957–2000 after explosive volcanic eruptions (Paik and Min, 2018). The reduction in post-volcanic eruption extreme precipitation in the simulations is closely linked to the decrease in mean precipitation, for which both thermodynamic effects (moisture reduction due to surface cooling) and dynamic effects (monsoon circulation weakening) play important roles."
AR6_WG1_11_29,11,51,"Evidence of human influence on extreme precipitation at regional scales is more limited and less robust. In north-west Australia, the increase in extreme rainfall since 1950 can be related to increased monsoonal flow due to increased aerosol emissions, but cannot be attributed to an increase in greenhouse gases (Dey et al., 2019a). Anthropogenic influence on extreme precipitation in China was detected in one study (H. Li et al., 2017), but not in another using different detection and data-processing procedures (W. Li et al., 2018a), INDICating the lack of robustness in the detection results. A still weak signal-to-noise ratio seems to be the main cause for the lack of robustness, as detection would become robust 20 years in the future (W. Li et al., 2018a). Krishnan et al. (2016) attributed the observed increase in heavy rain events (intensity >100 mm day –1 ) in the post-1950s over central India to the combined effects of greenhouse gases, aerosols, land-use and land-cover changes, and rapid warming of the equatorial Indian Ocean SSTs. Roxy et al. (2017) and Devanand et al. (2019) showed that the increase in widespread extremes over the South Asian Monsoon during 1950–2015 is due to the combined impacts of the warming of the Western Indian Ocean (Arabian Sea) and the intensification of irrigation water management over India."
AR6_WG1_11_30,11,51,"Anthropogenic influence may have affected the large-scale meteorological processes necessary for extreme precipitation and the localized thermodynamic and dynamic processes, both contributing to changes in extreme precipitation events. Several new methods have been proposed to disentangle these effects by either conditioning on the circulation state or attributing analogues. In particular, the extremely wet winter of 2013–2014 in the UK can be attributed, approximately to the same degree, to both temperature- induced increases in saturation vapour pressure and changes in the large-scale circulation (Vautard et al., 2016; Yiou et al., 2017). There are multiple cases INDICating that very extreme precipitation may increase at a rate more than the C-C rate (7% per 1°C of warming) (Pall et al., 2017; Risser and Wehner, 2017; van der Wiel et al., 2017; van Oldenborgh et al., 2017; S.-Y.S. Wang et al., 2018)."
AR6_WG1_11_31,11,52,"methane (CH ), solar forcing, or sulphate (SO ) (Sillmann et al., 2019). In some models – CESM1 in particular – the extreme precipitation response to warming may follow a quadratic relation (Pendergrass et al., 2019). Figure 11.15 shows changes in the 10- and 50-year return values of Rx1day at different warming levels as simulated by the CMIP6 models. The median value of the scaling over land, across all Shared Socio-economic Pathway (SSP) scenarios and all models, is close to 7% per 1°C of warming for the 50-year return value of Rx1day. It is just slightly smaller for the 10- and 50-year return values of Rx5day (Li et al., 2021). The 90% ranges of the multimodel ensemble changes across all land grid boxes in the 50-year return values for Rx1day and Rx5day do not overlap between 1.5°C and 2°C warming levels (Li et al., 2021), INDICating that a small increment such as 0.5°C in global warming can result in a significant increase in extreme precipitation. Projected long-period Rx1day return value changes are larger than changes in mean Rx1day and with larger relative changes for more rare events (Pendergrass, 2018; Mizuta and Endo, 2020; Wehner, 2020). The rate of change of moderate extreme precipitation may depend more on the forcing agent, similar to the mean precipitation response to warming (Lin et al., 2016, 2018). Thus, there is high confidence that extreme precipitation that occurs once a year or less frequently increases proportionally to the amount of surface warming, and the rate of change in precipitation is not dependent on the underlying forcing agents of warming."
AR6_WG1_11_32,11,53,"there are regional differences, extreme precipitation is projected to increase in almost all sub-regions, though there can be spatial heterogeneity within sub-regions, such as in India (Shashikanth et al., 2018) and South East Asia (Ohba and Sugimoto, 2019). In East and South East Asia, there is high confidence that extreme precipitation is projected to intensify (Seo et al., 2014; Zhou et al., 2014; Y. Xu et al., 2016; Nayak et al., 2017; X. Wang et al., 2017; Y. Wang et al., 2017; Guo et al., 2018; D. Li et al., 2018; Sui et al., 2018). Extreme daily precipitation is also projected to increase in South Asia (Xu et al., 2017; Han et al., 2018; Shashikanth et al., 2018). The extreme precipitation INDICES, including Rx5day, R95p, and days of heavy precipitation (i.e., R10mm), are all projected to increase under the RCP4.5 and RCP8.5 scenarios in central and northern Asia (Xu et al., 2017; Han et al., 2018). A general wetting across the whole Tibetan Plateau and the Himalayas is projected, with increases in heavy precipitation in the 21st century (Palazzi et al., 2013; Zhou et al., 2014; Rajbhandari et al., 2015; R. Zhang et al., 2015; Wu et al., 2017; Gao et al., 2018; Paltan et al., 2018). Agreement in projected changes by different models is low in regions of complex topography such as Hindu-Kush Himalayas (Roy et al., 2019), but CMIP5, CMIP6 and CORDEX-CORE simulations consistently project an increase in heavy precipitation in higher latitude areas, such as West and East Siberia, and Russian Far East (high confidence) (Coppola et al., 2021a)."
AR6_WG1_11_33,11,55,"In addition to the amount and intensity of precipitation, the main factors for river floods include antecedent soil moisture (Paschalis et al., 2014; Berghuijs et al., 2016; Grillakis et al., 2016; Woldemeskel and Sharma, 2016) and snow water-equivalent in cold regions (Sikorska et al., 2015; Berghuijs et al., 2016). Other factors are also important, including stream morphology (Borga et al., 2014; Slater et al., 2015), river and catchment engineering (Pisaniello et al., 2012; Nakayama and Shankman, 2013; Kim and Sanders, 2016), land-use and land-cover characteristics (Aich et al., 2016; Rogger et al., 2017) and changes (Knighton et al., 2019), and feedbacks between climate, soil, snow, vegetation, etc. (Hall et al., 2014; Ortega et al., 2014; Berghuijs et al., 2016; Buttle et al., 2016; Teufel et al., 2019). Water regulation and management have, in general, increased resilience to flooding (Formetta and Feyen, 2019), masking effects of an increase in extreme precipitation on flood probability in some regions, even though they do not eliminate very extreme floods (Vicente-Serrano et al., 2017). This means that an increase in precipitation extremes may not always result in an increase in river floods (Sharma et al., 2018; Do et al., 2020). Yet, as very extreme precipitation can become a dominant factor for river floods, there can be some correspondence in the changes in very extreme precipitation and river floods (Ivancic and Shaw, 2015; Wasko and Sharma, 2017; Wasko and Nathan, 2019). This has been observed in the western Mediterranean (Llasat et al., 2016), in China (Q. Zhang et al., 2015a) and in the USA (Peterson et al., 2013b; Berghuijs et al., 2016; Slater and Villarini, 2016). In regions with a seasonal snow cover, snowmelt is the main cause of extreme river flooding over large areas (Pall et al., 2019). Extensive snowmelt combined with heavy and/or long-duration precipitation can cause significant floods (D. Li et al., 2019; Krug et al., 2020). Changes in floods in these regions can be uncertain because of the compounding and competing effects of the responses of snow and rain to warming that affect snowpack size: warming results in an increase in precipitation, but also a reduction in the time period of snowfall accumulation (Teufel et al., 2019). An increase in atmospheric CO enhances water-use efficiency by plants (Roderick et al., 2015; Milly and Dunne, 2016; Swann et al., 2016; Swann, 2018); this could reduce evapotranspiration and contribute to the maintenance of soil moisture and streamflow levels under enhanced atmospheric CO concentrations (Yang et al., 2019). This mechanism would suggest an increase in the magnitude of some floods in the future (Kooperman et al., 2018). But this effect is uncertain as an increase in leaf area INDEX, and vegetation coverage could also result in overall larger water consumption (Mátyás and Sun, 2014; Mankin et al., 2019; Teuling et al., 2019), and there are also other CO -related mechanisms that come into play (Cross-Chapter Box 5.1). Various factors, such as extreme precipitation (Cho et al., 2016; Archer and Fowler, 2018), glacier lake outbursts (Schneider et al., 2014; Schwanghart et al., 2016), or dam breaks (Biscarini et al., 2016) can cause flash floods. Very intense rainfall, along with a high fraction of impervious surfaces can result in flash floods in urban areas (Hettiarachchi et al., 2018). Because of this direct connection, changes in very intense precipitation can translate to changes in urban flood potential (Rosenzweig et al., 2018), though there can be a spectrum of urban flood responses to this flood potential (Smith et al., 2013), as many factors, such as the overland flow rate and the design of urban (Falconer et al., 2009) and storm water drainage systems (Maksimović et al., 2009), can play an important role. Nevertheless, changes in extreme precipitation are the main proxy for inferring changes in some types of flash floods, (which are addressed in Section 12.4), given the relation between extreme precipitation and pluvial floods, the very limited literature on urban and pluvial floods (e.g., Skougaard Kaspersen et al., 2017), and limitations of existing methodologies for assessing changes in floods (Archer et al., 2016)."
AR6_WG1_11_34,11,58,"Droughts refer to periods of time with substantially below- average moisture conditions, usually covering large areas, during which limitations in water availability result in negative impacts for various components of natural systems and economic sectors (Wilhite and Pulwarty, 2017; Ault, 2020). Depending on the variables used to characterize it and the systems or sectors being impacted, drought may be classified in different types (Figure 8.6 and Appendix Table 11.A.1) such as meteorological (precipitation deficits), agricultural (e.g., crop yield reductions or failure, often related to soil moisture deficits), ecological (related to plant water stress that causes e.g., tree mortality), or hydrological droughts (e.g., water shortage in streams or storages such as reservoirs, lakes, lagoons, and groundwater; see Glossary). The distinction of drought types is not absolute, as drought can affect different sub- domains of the Earth system concomitantly, but sometimes also asynchronously, including propagation from one drought type to another (Brunner and Tallaksen, 2019). Because of this, drought cannot be characterized using a single universal definition (Lloyd- Hughes, 2014) or directly measured based on a single variable (SREX Chapter 3; Wilhite and Pulwarty, 2017). Drought can happen on a wide range of timescales – from ‘flash droughts’ on a scale of weeks, and characterized by a sudden onset and rapid intensification of drought conditions (Hunt et al., 2014; Otkin et al., 2018; Pendergrass et al., 2020) to multi-year or decadal rainfall deficits – sometimes termed ‘megadroughts’ (see Glossary; Ault et al., 2014; Cook et al., 2016b; Garreaud et al., 2017). Droughts are often analysed using INDICES that are measures of drought severity, duration and frequency (Sections 8.3.1.6, 8.4.1.6, 12.3.2.6 and 12.3.2.7, and Table 11.A.1). There are many drought INDICES published in the scientific literature, as also highlighted in SREX (SREX Chapter 3). These can range from anomalies in single variables (e.g., precipitation, soil moisture, runoff, evapotranspiration) to INDICES combining different atmospheric variables."
AR6_WG1_11_35,11,58,"This assessment is focused on changes in physical conditions and metrics of direct relevance to droughts: (i) precipitation deficits; (ii) excess of atmospheric evaporative demand (AED); (iii) soil moisture deficits; (iv) hydrological deficits; and e) atmospheric- based INDICES combining precipitation and AED (Table 11.A.1). In the regional tables (Section 11.9), the assessment is structured by drought types, addressing: (i) meteorological, (ii) agricultural and ecological, and (iii) hydrological droughts. Note that the latter two assessments directly inform the Chapter 12 assessment on projected regional changes in these climatic impact-drivers (Section 12.4). The text refers to AR6 region acronyms (Section 11.9, and see Section 1.4.5)."
AR6_WG1_11_36,11,59,"Atmospheric evaporative demand (AED) quantifies the maximum amount of actual evapotranspiration (ET) that can happen from land surfaces if they are not limited by water availability (Table 11.A.1). AED is affected by radiative and aerodynamic components. For this reason, the atmospheric dryness, often quantified with the relative humidity or the vapour pressure deficit (VPD), is not equivalent to the AED, as other variables are also highly relevant, including solar radiation and wind speed (Hobbins et al., 2012; McVicar et al., 2012a; Sheffield et al., 2012). AED can be estimated using different methods (McMahon et al., 2013), and those solely based on air temperature (e.g., Hargreaves, Thornthwaite) usually overestimate it in terms of magnitude and temporal trends (Sheffield et al., 2012), in particular, in the context of substantial background warming. Physically-based combination methods such as the Penman-Monteith equation are more adequate and recommended since 1998 by the United Nations Food and Agriculture Oganization (Pereira et al., 2015). For this reason, the assessment of this Chapter, when considering atmospheric- based drought INDICES, only includes AED estimates using the latter (see also Section 11.9). AED is generally higher than ET, since AED represents an upper bound for ET. Hence, an AED increase does not necessarily lead to increased ET (Milly and Dunne, 2016), in particular under drought conditions given soil moisture limitation (Bonan et al., 2014; Berg et al., 2016; Konings et al., 2017; Stocker et al., 2018). In general, AED is highest in regions where ET is lowest (e.g., desert areas), further illustrating the decoupling between the two variables under limited soil moisture."
AR6_WG1_11_37,11,60,11.6.1.5 Atmospheric-based Drought INDICES
AR6_WG1_11_38,11,60,"Given the difficulties of drought quantification and data constraints, atmospheric-based drought INDICES combining both precipitation and AED have been developed, as they can be derived from meteorological data that is available in most regions (with few"
AR6_WG1_11_39,11,60,"exceptions). These demand/supply INDICES are not intended to be metrics of soil moisture, streamflow or vegetation water stress. Because of their reliance on precipitation and AED, they are mostly related to the actual water balance in humid regions, in which ET is not limited by soil moisture and tends towards AED. In water-limited regions and in dry periods everywhere, they constitute an upper bound for overall water-balance deficits (e.g., of surface waters) but are also related to conditions conducive to vegetation stress, particularly under soil moisture limitation (Section 11.6.1.2)."
AR6_WG1_11_40,11,60,"Although there are many atmospheric-based drought INDICES, two are assessed in this chapter: the Palmer Drought Severity INDEX (PDSI) and the Standardized Precipitation Evapotranspiration INDEX (SPEI). The PDSI has been widely used to monitor and quantify drought severity (Dai et al., 2018), but is affected by some constraints (SREX Chapter 3; Mukherjee et al., 2018a). Although the calculation of the PDSI is based on a soil water budget, the PDSI is essentially a climate drought INDEX that mostly responds to the precipitation and the AED (van der Schrier et al., 2013; Vicente-Serrano et al., 2015; Dai et al., 2018). The SPEI also combines precipitation and AED, being equally sensitive to these two variables (Vicente-Serrano et al., 2015). The SPEI is more sensitive to AED than the PDSI (Cook et al., 2014a; Vicente-Serrano et al., 2015), although under humid and normal precipitation conditions, the effects of AED on the SPEI are small (Tomas-Burguera et al., 2020). Given the limitations associated with temperature-based AED estimates (Section 11.6.1.2), only studies using the Penman-Monteith-based SPEI and PDSI (hereafter SPEI-PM and PDSI-PM) are considered in this assessment and in the regional tables in Section 11.9."
AR6_WG1_11_41,11,60,"This Chapter assesses changes in meteorological drought, agricultural and ecological droughts, and hydrological droughts. Precipitation-based INDICES are used for the estimation of changes in meteorological droughts, such as the Standardized Precipitation INDEX (SPI) and the number of consecutive dry days (CDD). Changes in total soil moisture and soil moisture-based drought events are used for the estimation of changes in agricultural and ecological droughts, complemented by changes in surface soil moisture, water- balance estimates (precipitation minus ET), and SPEI-PM and PDSI- PM. For hydrological droughts, changes in low flows are assessed, sometimes complemented by changes in mean streamflow."
AR6_WG1_11_42,11,61,"estimates provide an INDICation of possible trends in the influence of AED on drought. Given the observed global temperature increases (Sections 2.3.1.1 and 11.3) and dominant decrease in relative humidity over land areas (Simmons et al., 2010; Willett et al., 2014), VPD has increased globally (Barkhordarian et al., 2019; Yuan et al., 2019). Pan evaporation has increased as a consequence of VPD changes in several AR6 regions, such as East Asia (Li et al., 2013; Z. Sun et al., 2018; M.-Z. Yang et al., 2018), Western and Central Europe (Mozny et al., 2020), the Mediterranean, (Azorin-Molina et al., 2015) and Central and Southern Australia (Stephens et al., 2018). Nevertheless, there is an important regional variability in observed trends, and in other AR6 regions pan evaporation has decreased – for example, in North Central America (Breña-Naranjo et al., 2017) and in the Tibetan Plateau (C. Zhang et al., 2018)). Physical models also show an important regional diversity, with an increase in New Zealand (Salinger and Porteous, 2014) and the Mediterranean (Gocic and Trajkovic, 2014; Azorin-Molina et al., 2015; Piticar et al., 2016), a decrease in South Asia (Jhajharia et al., 2015), and strong spatial variability in North America (Seager et al., 2015b). This variability is driven by the role of other meteorological variables affecting AED. Changes in solar radiation as a consequence of solar dimming and brightening may affect trends (Section 7.2.2.2; Kambezidis et al., 2012; Wang and Yang, 2014; Sanchez-Lorenzo et al., 2015). Wind speed is also relevant (McVicar et al., 2012b), and studies suggest a reduction of the wind speed in some regions (Z. Zhang et al., 2019b) that could compensate the role of the VPD increase. Nevertheless, the VPD trend seems to dominate the overall AED trends, compared to the effects of trends in wind speed and solar radiation (Wang et al., 2012; Park Williams et al., 2017; Vicente-Serrano et al., 2020a)."
AR6_WG1_11_43,11,62,11.6.2.5 Atmospheric-based Drought INDICES
AR6_WG1_11_44,11,62,"Globally, trends in SPEI-PM and PDSI-PM suggest slightly higher increases of drought frequency and severity in regions affected by drying over the last decades in comparison to the SPI (Dai and Zhao, 2017; Spinoni et al., 2019; Song et al., 2020), mainly in regions of Western and Southern Africa, the Mediterranean and East Asia (Figure 11.17), which is consistent with observed soil moisture trends (Section 11.6.2.3). These INDICES suggest that AED has contributed to"
AR6_WG1_11_45,11,63,"increase the severity of agricultural and ecological droughts compared to meteorological droughts (García-Herrera et al., 2019; Williams et al., 2020), reduce soil moisture during the dry season (Padrón et al., 2020), increase plant water stress (Allen et al., 2015; Grossiord et al., 2020; Solander et al., 2020) and trigger more severe forest fires (Abatzoglou and Williams, 2016; Turco et al., 2019; Nolan et al., 2020). A number of regional studies based on these drought INDICES have also shown stronger drying trends in comparison to trends in precipitation-based INDICES in the following AR6 regions (see also Section 11.9): NSA (R. Fu et al., 2013; Marengo and Espinoza, 2016), SCA (Hidalgo et al., 2017), WCA (Tabari and Aghajanloo, 2013; Sharafati et al., 2020), SAS (Niranjan Kumar et al., 2013), NEAF (Zeleke et al., 2017), WSAF (Edossa et al., 2016), NWN and NEN (Bonsal et al., 2013), EAS (Yu et al., 2014; Chen and Sun, 2015b; L. Li et al., 2020; Liang et al., 2020; Z. Wu et al., 2020) and MED (Kelley et al., 2015; Stagge et al., 2017; González- Hidalgo et al., 2018; Mathbout et al., 2018a)."
AR6_WG1_11_46,11,63,"Few AR6 regions show observed increases in meteorological drought (Section 11.9), mostly in Africa and South America (NES: high confidence; WAF, CAF, ESAF, SAM, SWS, SSA, SAS: medium confidence); a few others show a decrease (WSB, ESB, NAU, CAU, NEU, CNA: medium confidence). There are stronger signals INDICating observed increases in agricultural and ecological drought (Section 11.9), which highlights the role of increased ET, driven by increased AED, for these trends (Sections 11.6.2.3 and11.6.2.5). Past increases in agricultural and ecological droughts are found on all continents and several regions (WAF, CAF, WSAF, ESAF, WCA, ECA, EAS, SAU, MED, WCE, NES: medium confidence), while decreases are found only in one AR6 region (NAU: medium confidence). The more limited availability of datasets makes it more difficult to assess historical trends in hydrological drought at regional scale (Section 11.9). Increasing (MED: high confidence; WAF, EAS, SAU: medium confidence) and decreasing (NEU, SES: medium confidence) trends in hydrological droughts have only been observed in a few regions."
AR6_WG1_11_47,11,64,11.6.3.5 Atmospheric-based Drought INDICES
AR6_WG1_11_48,11,64,"A number of studies have analysed the ability of models to capture drought severity and trends based on climatic drought INDICES. Given the limitations of ESMs in reproducing the dynamic of precipitation deficits and AED (11.6.3.1, 11.6.3.2), atmospheric-based drought INDICES derived from ESM data for these two variables are also affected by uncertainties and biases. A comparison of historical trends in PDSI-PM for 1950–2014 derived from CMIP3 and CMIP5, with respective estimates derived from observations (Dai and Zhao, 2017) show a similar behaviour at global scale (long-term decrease), but low spatial agreement in the trends except in a few regions (Mediterranean, South Asia, north-western USA). In future projections, there is an important spread in PDSI-PM and SPEI-PM among different models (Cook et al., 2014a)."
AR6_WG1_11_49,11,66,11.6.4.4 Atmospheric-based Drought INDICES
AR6_WG1_11_50,11,66,"Different studies using atmospheric-based drought INDICES suggest an attributable anthropogenic signal, characterized by the increased frequency and severity of droughts (Cook et al., 2018), associated to increased AED (Section 11.6.4.2). The majority of studies are based on the PDSI-PM. Williams et al. (2015) and Griffin and Anchukaitis (2014) concluded that increased AED has had an increased contribution to drought severity over the last decades, and played a dominant role in the intensification of the 2012–2014 drought in California. The same temporal pattern and physical mechanism was stressed by Z. Li et al. (2017) in central Asia. Marvel et al. (2019) compared tree ring-based reconstructions of the PDSI-PM over the past millennium with PDSI- PM estimates based on output from CMIP5 models. The comparisons suggested a contribution of greenhouse gas forcing to the changes since the beginning of the 20th century, although characterized with temporal differences that could be driven by temporal variations in the aerosol forcing. This was in agreement with the dominant external forcings of aridification at global scale between 1950 and 2014 (Bonfils et al., 2020). In the Mediterranean region, there is medium confidence of drying attributable to antropogenic forcing as a consequence of the strong AED increase (Gocic and Trajkovic, 2014; Azorin-Molina et al., 2015; Liuzzo et al., 2016; Maček et al., 2018), which has enhanced the severity of drought events (Vicente- Serrano et al., 2014; Stagge et al., 2017; González-Hidalgo et al.,"
AR6_WG1_11_51,11,70,"Regions dependent on mountainous snowpack as a temporary reservoir may be affected by severe hydrological droughts in a warmer world. In the southern European Alps, both winter and summer low flows are projected to be more severe, with a 25% decrease in the 2050s (Vidal et al., 2016). In western USA, a 22% reduction in winter snow water equivalent is projected at around 2°C of global warming, with a further decrease of a 70% reduction at 4°C global warming (Rhoades et al., 2018). This decline would cause less predictable hydrological droughts in snowmelt-dominated areas of North America (Livneh and Badger, 2020). The exact magnitude of the influence of higher temperatures on snow-related droughts is, however, difficult to estimate (Mote et al., 2016), since the streamflow changes could affect the timing of peak streamflows but not necessarily their magnitude. In addition, projected changes in hydrological droughts downstream of declining glaciers can be very complex to assess (Chapter 9, see also SROCC). 11.6.5.5 Atmospheric-based Drought INDICES Studies show a stronger drying in projections based on atmospheric- based drought INDICES compared to ESM projections of changes in soil moisture (Berg and Sheffield, 2018) and runoff (Yang et al., 2019). It has been suggested that this difference is due to physiological CO effects (Section 11.6.5.2; Roderick et al., 2015; Milly and Dunne, 2016; Swann et al., 2016; Lemordant et al., 2018; Scheff, 2018; Swann, 2018; Greve et al., 2019; Yang et al., 2020). Nonetheless, there is evidence that differences in projections between atmospheric- based drought INDICES and water-balance metrics from ESMs are not alone due to CO -plant effects (Berg et al., 2016; Scheff et al., 2021). Differences can also be related to the fact that AED is an upper bound for ET in dry regions and conditions (Section 11.6.1.2) and that soil moisture stress limits increases in ET in projections (Section 11.6.5.2; Berg et al., 2016; Zhou et al., 2021). In general, atmospheric-based INDICES show more drying than total column soil moisture (Berg and Sheffield, 2018; Cook et al., 2020; Scheff et al., 2021), but are more consistent with projected increases in surface soil moisture deficits (Dirmeyer et al., 2013; Dai et al., 2018; Lu et al., 2019; Cook et al., 2020; Vicente-Serrano et al., 2020c)."
AR6_WG1_11_52,11,70,"Atmospheric-based drought INDICES are not metrics of soil moisture or runoff (Section 11.6.1.5) so their projections may not necessarily reflect the same trend of online simulated soil moisture and runoff. Independently of effects on the land water balance, atmospheric- based drought INDICES will reflect the potential vegetation stress resulting from deficits between available water and enhanced AED, even in conditions with no or low ET. Under dry conditions, the enhanced AED associated with human forcing would increase plant water stress (Brodribb et al., 2020), with effects on widespread forest dieback and mortality (Anderegg et al., 2013; Williams et al., 2013; Allen et al., 2015; McDowell and Allen, 2015; McDowell et al., 2016, 2020), and stronger risk of megafires (Flannigan et al., 2016; Podschwit et al., 2018; Clarke and Evans, 2019; Varela et al., 2019). For these reasons, there is high confidence that the future projections of enhanced drought severity showed by the PDSI-PM and the SPEI- PM are representative of more frequent and severe plant stress episodes and more severe agricultural and ecological drought impacts in some regions."
AR6_WG1_11_53,11,70,"Global tendencies towards more severe and frequent agricultural and ecological drought conditions are identified in future projections when focusing on atmospheric-based drought INDICES such as the PDSI-PM or the SPEI-PM. They expand the spatial extent of drought conditions compared to meteorological drought to most of North America, Europe, Africa, Central and East Asia and Southern Australia (Cook"
AR6_WG1_11_54,11,71,"The tables in Section 11.9 provide assessed projected changes in metorological drought, agricultural and ecological drought, and hydrological droughts. The assessment shows that several regions will be affected by more severe agricultural and ecological droughts even if global warming is stabilized at 2°C, including MED, WSAF, SAM and SSA (high confidence), and ESAF, MDG, EAU, SAU, SCA, CAR, NSA, NES, SWS, WCE, NCA, WNA and CNA (medium confidence). Some regions are also projected to be affected by more severe agricultural and ecological droughts at 1.5°C (MED, WSAF, ESAF, SAU, NSA, SAM, SSA, can; medium confidence) At 4°C of global warming, even more regions would be affected by agricultural and ecological droughts (WCE, MED, CAU, EAU, SAU, WCA, EAS, SCA, CAR, NSA, NES, SAM, SWS, SSA, NCA, CNA, ENA, WNA, WSAF, ESAF and MDG). NEAF, SAS are also projected to experience less agricultural and ecological drought with global warming (medium confidence). Projected changes in meteorological droughts are, overall, less extended but also affect several AR6 regions, at 1.5°C and 2°C (MED, EAU, SAU, SCA, NSA, NCA, WSAF, ESAF, MDG) and 4°C of global warming (WCE, MED, EAU, SAU, SEA, SCA, CAR, NWS, NSA, NES, SAM, SWS, SSA, NCA, ENA, WAF, WSAF, ESAF, MDG). Several regions are also projected to be affected by more hydrological droughts at 1.5°C and 2°C (WCE, MED, WNA, WSAF, ESAF) and 4°C of global warming (NEU, WCE, EEU, MED, SAU, WCA, SCA, NSA, SAM, SWS, SSA, WNA, WSAF, ESAF, MDG). To illustrate the changes in both intensity and frequency of drought in the regions where strongest changes are projected, Figure 11.18 displays changes in the intensity and frequency of soil moisture drought under different global warming levels (1.5°C, 2°C, 4°C) relative to the 1851-1900 baseline based on CMIP6 simulations under different SSP forcing scenarios averaged over “drying regions”, i.e. AR6 regions for which there is at least medium confidence in increase in agricultural and ecological drought at 2°C of global warming. The 90% uncertainty ranges for the projected changes in both intensity and frequency are above zero, INDICating significant increase in both intensity and frequency of drought in these regions as whole."
